,android.sensor.accelerometer#mean,android.sensor.accelerometer#min,android.sensor.accelerometer#max,android.sensor.accelerometer#std,android.sensor.gyroscope#mean,android.sensor.gyroscope#min,android.sensor.gyroscope#max,android.sensor.gyroscope#std,sound#mean,sound#min,sound#max,sound#std
5505,11.788092114,2.24675829007,24.3059070062,4.91951226775,1.85339909186,0.612750264608,3.37008482459,0.834645104821,,,,
5511,9.72634952562,9.32883228833,10.017505262,0.177194042691,0.044938336972,0.0429950042563,0.0486185559479,0.00250989001963,,,,
5514,9.7378717582,9.13893256,10.5301753935,0.207236158604,0.0252115897202,0.0075325570221,0.0545369647921,0.0112623368152,,,,
5516,9.86675780566,9.24457548862,10.8655146323,0.40294447162,0.0219071176502,0.0119100190906,0.0347642004687,0.0101537752323,88.5341281209,88.5341281209,88.5341281209,
5519,9.98039390803,8.19312385487,11.5954092118,0.870571651096,0.0817686334478,0.045057034541,0.114880760414,0.0218960065608,86.22193252,86.22193252,86.22193252,0.191013358299
5535,9.80704751054,9.59957317381,10.0253868243,0.095837120248,0.0487267559565,0.029693948604,0.0748798348411,0.0148368060691,68.748668876,68.748668876,68.748668876,0.123906355309
5553,11.3589033342,3.33122300375,29.5058364553,7.6674939672,2.42044534029,0.478271716011,3.96601505794,0.994882773252,81.5050980107,81.5050980107,81.5050980107,0.494556388947
5563,13.6641065594,2.05102825596,45.407992635,9.86956548445,2.59776896656,0.589472535768,4.79118462814,1.06459178934,,,,
5568,9.82796375699,9.80353747634,9.86547892707,0.0157631771659,0.00160358545948,0.0,0.00384086569348,0.000749165794515,54.4031860681,54.4031860681,54.4031860681,0.412359625406
5571,10.0175345743,8.67997579614,11.6510227341,0.473592244637,0.108735789628,0.00760750990416,0.48269293552,0.0814912333681,,,,
5589,9.83725760036,9.72661229416,9.94809997656,0.0510210800681,0.0102573122675,0.0,0.086810887595,0.0269161638468,,,,
5595,9.82596401319,9.3050106716,10.2726612784,0.144200811563,0.0783964751302,0.0416680469199,0.145875126254,0.0270186959392,,,,
5617,9.80831268371,9.78131699126,9.83483134574,0.0135340722704,0.00135905235166,0.0,0.00238200383602,0.000606437399923,,,,
5628,9.81058205726,9.76339027059,9.84594269579,0.0164796120605,0.00156591619785,0.0,0.00353308255853,0.000856171845725,,,,
5631,9.8275495122,9.80468275063,9.85750715272,0.0139081527514,0.00147269672599,0.0,0.0031957935,0.000886933706267,48.8808959184,48.8808959184,48.8808959184,2.32594980367
5646,9.83516416628,9.78319649598,9.88912996419,0.0167937245553,0.00178945836787,0.0,0.00464338016599,0.00078412409597,,,,
5710,9.84859862367,9.52304708249,10.0895706689,0.155488049879,0.0131099382153,0.0026093544661,0.0269492960955,0.00811612803455,66.0506660368,65.6115674074,66.4897646662,0.620979236911
5715,9.42729880505,7.80280532635,11.6657157067,1.09759889175,0.110330868755,0.0199292729109,0.725726613068,0.154353794304,83.9024884597,83.9024884597,83.9024884597,1.61294747929
5717,9.81736775425,9.77537044121,9.84962752488,0.0174813238477,0.0015104113692,0.0,0.00398585470511,0.000655805446955,,,,
5728,10.1211808239,8.23424170022,12.1220342089,1.08651492365,0.180139528313,0.0469804582178,0.396817817651,0.0945500342793,77.8218245294,77.8218245294,77.8218245294,1.81804064088
5735,9.8149016161,9.78250081795,9.86529698843,0.0144543621437,0.00186475755429,0.0,0.00384086569348,0.000715254218478,,,,
5736,9.68976308027,8.74016387331,10.6679520408,0.469339627526,0.0233229626252,0.0108636089453,0.0458187562972,0.0131671268584,83.8172746626,83.8172746626,83.8172746626,
5742,9.78358394849,9.44285390213,10.1685908404,0.177978798601,0.0174359850034,0.0018450922375,0.0401705008194,0.00802003476124,,,,
5746,9.81378995724,9.77282388947,9.86401303683,0.0161845599854,0.00167955345073,0.0,0.00384086569348,0.000813190102919,,,,
5748,9.82719983595,9.796382435,9.86450382724,0.0152288903604,0.00161677749662,0.0010652645,0.0026093544661,0.000517302616042,,,,
5749,9.79993920658,9.63464312792,9.98799345878,0.023427319165,0.00170271574662,0.0,0.00451953451024,0.000775664540063,,,,
5757,9.81336417899,9.76701033637,9.85414334851,0.0156539528434,0.00166889883539,0.0,0.00439219797996,0.000805946393906,,,,
5758,9.74645898899,8.75906500595,10.8896056309,0.369299610368,0.0189616609579,0.0,0.100208494832,0.0151409824809,,,,
5764,12.8553226495,3.15510666662,30.2718613817,5.48662060833,1.72364316564,0.0984779287743,3.64232296836,0.890623303809,,,,
5765,9.79146863904,4.09078091157,16.0533538135,1.77505959053,0.159115443731,0.0110191809645,1.09311081644,0.209266047492,,,,
5770,9.7951978119,8.14190790787,11.3923737349,0.530861760831,0.0269865784352,0.0167758017408,0.0415862631348,0.0129744608271,80.9447183092,80.9447183092,80.9447183092,8.75983027261
5778,9.67462207822,7.90527150632,12.0010006503,1.15229080925,0.167445165407,0.0573365634277,0.203409721642,0.0428043310072,78.7058197633,78.3364456919,79.0751938347,0.522373821325
5783,9.83644050772,5.51942765647,17.5070174675,1.51641972338,0.143791756329,0.0172098736967,1.0121789689,0.138834350912,,,,
5790,9.81150810707,9.78030098694,9.84854706365,0.0153356961812,0.00166267231051,0.0,0.00353308255853,0.000811521351802,,,,
5796,9.82858600081,9.7975683421,9.88610663426,0.0206947108242,0.00177710289544,0.0,0.00353308255853,0.000885704116526,,,,
5804,9.798716276,9.4397763978,10.1366939051,0.207309520959,0.0129425736377,0.0026093544661,0.0266529077159,0.0049292828264,,,,
5815,9.29779732545,6.01082790111,12.0334072236,1.53573007316,0.0956029303529,0.0223959020087,0.169848728843,0.0445789247326,87.2368223091,87.2368223091,87.2368223091,4.4320667989
5823,9.85451484682,9.6639809156,10.0190423309,0.0908101656491,0.0451676583084,0.00818245138981,0.143984186388,0.029990125438,,,,
5827,9.88881025836,9.43323984235,10.2194918204,0.202333722652,0.0185109872204,0.00602604601366,0.0433498480706,0.0109841223998,,,,
5832,9.75984357294,8.29380766222,10.6424031396,0.519087136983,0.0248124165303,0.0135166909887,0.0560555865961,0.011981901073,86.8559518292,86.8559518292,86.8559518292,1.71443431505
5839,9.83193266271,9.80858377319,9.85848922188,0.0154217481345,0.0015222678248,0.0,0.00238200383602,0.000716733217049,47.2345567204,47.2345567204,47.2345567204,1.6616520576
5851,9.42582507604,8.2692321827,10.8687857746,0.618924869948,0.0606305698499,0.00768173130375,0.123758796295,0.050457003713,81.6621655839,81.6621655839,81.6621655839,2.64614779435
5857,9.82071788238,9.77882877545,9.85664437776,0.0199294110517,0.00200149606439,0.0010652645,0.0026093544661,0.000682876659267,,,,
5870,9.81877793188,9.77787356798,9.84945205883,0.0154425828862,0.00158346409409,0.0,0.00353308255853,0.00070433944091,,,,
5873,9.77629321583,4.64771532455,15.7444481122,1.33700456701,0.174026611144,0.0074568512,1.21426598225,0.172180714564,,,,
5878,9.82433003592,9.7811178836,9.86387087872,0.0197382382283,0.00191120252564,0.00150651150341,0.00238200383602,0.000441474386305,,,,
5883,9.85345139174,9.79531753587,9.90014091256,0.0163350907354,0.00174798484044,0.0,0.00398585470511,0.000752705012345,,,,
5890,9.81289280241,9.77288063757,9.86258725011,0.0176332029992,0.0018033469041,0.0,0.00451953451024,0.000904376871393,,,,
